Setor,Trimestre,Period,d_ln_Produtividade,Impacto_tech_setor,d_ln_Cambio,d_Selic,VAB_Industria_Volume,Share_2012q1,d_ln_PPI_Semi
Serviços Imobiliários,2012q4,2012-10-01,-0.0360063939234329,-0.0006994321250433,0.0145497445022559,-0.5933333333333328,-0.9,0.005645925761374,-0.006188486698114559
Serviços Imobiliários,2013q1,2013-01-01,0.019480401857951,0.0003215168148833,-0.0309498006463821,-0.0499999999999989,0.3,0.005645925761374,-0.003958161797628534
Serviços Imobiliários,2013q2,2013-04-01,-0.0165551837358943,0.0013016823549212,0.0365370388477542,0.3999999999999986,2.9,0.005645925761374,0.007900718298437859
Serviços Imobiliários,2013q3,2013-07-01,-0.0367334756970407,-0.0004291204384559,0.1002605765260633,0.9999999999999992,0.5,0.005645925761374,0.0011235956238264677
Serviços Imobiliários,2013q4,2013-10-01,0.0935800339882133,0.000103385553943,-0.0051700080106414,1.0066666666666677,-0.8,0.005645925761374,0.0
Serviços Imobiliários,2014q1,2014-01-01,0.0361647723838141,-0.0001856213191956,0.0377159237511521,0.8833333333333329,0.1,0.005645925761374,-0.009024313922264326
Serviços Imobiliários,2014q2,2014-04-01,0.0175037168025653,8.972402597185888e-05,-0.0584731026871309,0.4733333333333345,-2.5,0.005645925761374,-0.0022688608711911584
Serviços Imobiliários,2014q3,2014-07-01,-0.0360733193992368,-0.0001183183149436,0.0201713129360647,0.0099999999999997,-0.5,0.005645925761374,0.0011350739016640077
Serviços Imobiliários,2014q4,2014-10-01,-0.1204896841368095,0.0002039579383525,0.1122214031785634,0.3166666666666664,0.8,0.005645925761374,-0.0005673759017454927
Serviços Imobiliários,2015q1,2015-01-01,0.088295283244367,-0.0004008802615428,0.1177350169727408,0.966666666666665,-2.1,0.005645925761374,-0.0011357184639271267
Serviços Imobiliários,2015q2,2015-04-01,-0.0423575061874617,-0.0015604020475227,0.070384187388818,0.9533333333333333,-2.8,0.005645925761374,-0.0022753138371358617
Serviços Imobiliários,2015q3,2015-07-01,0.0012671980439149,-0.0008352094895305,0.143980752105993,0.860000000000003,-2.0,0.005645925761374,-0.005138464061005266
Serviços Imobiliários,2015q4,2015-10-01,0.050011189005926,-0.0005506222425168,0.0797658766568645,0.1533333333333324,-1.7,0.005645925761374,-0.002866152721608728
Serviços Imobiliários,2016q1,2016-01-01,0.0154159758407503,-8.13995164153611e-05,0.0173968279015088,0.0,-0.2,0.005645925761374,-0.007490671729157405
Serviços Imobiliários,2016q2,2016-04-01,0.0583588175909159,0.0006200188991227,-0.1079593239456664,0.0,-0.6,0.005645925761374,-0.002316156217830212
Serviços Imobiliários,2016q3,2016-07-01,-0.0357561908756798,3.903515401424381e-05,-0.0777746983075766,0.0,-1.0,0.005645925761374,-0.00348432408261079
Serviços Imobiliários,2016q4,2016-10-01,-0.0611593199409368,0.0008407794799052,0.0141069927539037,-0.2833333333333332,-1.7,0.005645925761374,-0.007005282588409045
Serviços Imobiliários,2017q1,2017-01-01,-0.0346505129191276,0.0001452939872908,-0.0467644039242707,-1.1533333333333342,0.9,0.005645925761374,0.007586847013058673
Serviços Imobiliários,2017q2,2017-04-01,0.0981416667391066,0.0002751868442948,0.022276980754688,-1.75,0.3,0.005645925761374,0.0029027596579611625
Serviços Imobiliários,2017q3,2017-07-01,-0.0159573012691849,0.0003830048526955,-0.0156069420199813,-1.793333333333333,0.3,0.005645925761374,-0.02049852154834131
Serviços Imobiliários,2017q4,2017-10-01,0.0507512349546814,0.0004319904099386,0.0260694902542464,-1.7000000000000002,1.1,0.005645925761374,-0.005934735519813827
Serviços Imobiliários,2018q1,2018-01-01,-0.0210375219832341,-0.0003460619541784,-0.0011502635576929,-0.7366666666666664,0.5,0.005645925761374,0.004158010148663571
Serviços Imobiliários,2018q2,2018-04-01,-0.0220527325180563,0.000331186896983,0.1057529863893771,-0.3333333333333321,-1.6,0.005645925761374,0.0005925926099337175
Serviços Imobiliários,2018q3,2018-07-01,-0.0218668232059862,-0.0001139520275578,0.0933432898754682,0.0,1.1,0.005645925761374,-0.008925974169078366
Serviços Imobiliários,2018q4,2018-10-01,0.0313923195732215,-0.0002125486660166,-0.038184795471472,0.0,-0.5,0.005645925761374,-0.0029931180681321834
Serviços Imobiliários,2019q1,2019-01-01,0.0023491099692778,9.170185705281948e-05,-0.0104125468079521,0.0,-0.9,0.005645925761374,-0.009033485097667437
Serviços Imobiliários,2019q2,2019-04-01,0.0361799905238431,7.196484272359949e-05,0.0385598504670683,0.0,0.6,0.005645925761374,0.001813237124181022
Serviços Imobiliários,2019q3,2019-07-01,-0.0360001857888887,-0.000430750362295,0.0138784943535894,-0.3966666666666674,0.2,0.005645925761374,0.005420067469338541
Serviços Imobiliários,2019q4,2019-10-01,0.0308425531170852,0.0002926536254173,0.0355251239156133,-1.0466666666666669,0.1,0.005645925761374,0.0006004203122440543
Serviços Imobiliários,2020q1,2020-01-01,0.03745914793621,-0.0003382546251155,0.079532534568028,-0.7766666666666664,-1.9,0.005645925761374,-0.0006004203122440543
Serviços Imobiliários,2020q2,2020-04-01,0.0713174656406208,-0.0008885328311798,0.1895430957543946,-1.1000000000000003,-11.8,0.005645925761374,-0.010869672236903938
Serviços Imobiliários,2020q3,2020-07-01,-0.0988641007251418,0.0016341615791035,-0.0015291043482092,-1.0833333333333333,15.4,0.005645925761374,-0.0042592093593958325
Serviços Imobiliários,2020q4,2020-10-01,0.0835672672217482,0.0002333112957202,0.0029879298816946,-0.0966666666666671,2.5,0.005645925761374,-0.013505423199807076
Serviços Imobiliários,2021q1,2021-01-01,-0.1264468929760172,-0.0002725510021299,0.0140826664952613,0.1100000000000001,1.7,0.005645925761374,0.004316997145400681
Serviços Imobiliários,2021q2,2021-04-01,0.0720139274216906,-0.0001969293564001,-0.0330454567971429,1.2233333333333332,-1.6,0.005645925761374,0.005523180656110682
Serviços Imobiliários,2021q3,2021-07-01,-0.0543987807570207,0.0004524539183139,-0.0124790997761965,1.6300000000000003,-1.1,0.005645925761374,0.004817020874583466
Serviços Imobiliários,2021q4,2021-10-01,0.0406872087789711,0.0002211490496273,0.0653942974104895,2.706666666666667,-2.7,0.005645925761374,0.008665728395902406
Serviços Imobiliários,2022q1,2022-01-01,-0.0388571753749564,6.079050868557895e-05,-0.0646933747126794,2.693333333333334,3.3,0.005645925761374,0.022744126119000008
Serviços Imobiliários,2022q2,2022-04-01,-0.0808132902770673,0.0005098712321175,-0.0615267522794715,2.086666666666666,1.5,0.005645925761374,0.003535071554701119
Serviços Imobiliários,2022q3,2022-07-01,-0.0017951931740602,-0.0002459354330609,0.0646621392188204,1.1100000000000012,0.5,0.005645925761374,0.0013518042765481297
Serviços Imobiliários,2022q4,2022-10-01,0.0274600546210832,-0.0004038976101456,0.0012057445663369,0.1899999999999995,-0.6,0.005645925761374,0.013146068907619046
Serviços Imobiliários,2023q1,2023-01-01,-0.0160612431418689,-0.0003148502918116,-0.0117061873342434,0.0,0.2,0.005645925761374,-0.004426893885050909
Serviços Imobiliários,2023q2,2023-04-01,0.0119738828364619,-0.0003574086201897,-0.0479624086240166,0.0,0.9,0.005645925761374,-0.007562776399954174
Serviços Imobiliários,2023q3,2023-07-01,0.0172767500748038,2.649821199626549e-05,-0.0144296190127115,-0.379999999999999,0.7,0.005645925761374,0.005563679116043829
Serviços Imobiliários,2023q4,2023-10-01,-0.071236436325206,-5.4822323355438174e-05,0.0148469251060516,-1.0400000000000027,1.5,0.005645925761374,0.006368022170764931
Serviços Imobiliários,2024q1,2024-01-01,-0.001512552072878,0.0006566848422442,-9.421518755781122e-05,-0.9633333333333328,0.6,0.005645925761374,0.008715482051075085
Serviços Imobiliários,2024q2,2024-04-01,-0.0015888117563935,0.0001182119529109,0.0519421897324703,-0.7633333333333319,0.5,0.005645925761374,0.0027603797122131013
Serviços Imobiliários,2024q3,2024-07-01,0.0452975336059688,0.0007271254197703,0.0610398418730573,-0.0700000000000002,0.7,0.005645925761374,-0.011655587016039526
Serviços Imobiliários,2024q4,2024-10-01,-0.0278211342965253,-0.0007303001714099,0.0522299686138909,0.7200000000000006,0.4,0.005645925761374,0.018748179836389767
Transporte,2012q2,2012-04-01,0.0267565735287118,0.0027588424107166,0.1049078733506749,-1.4366666666666674,-2.1,0.0463319200582381,0.0016727073875033582
Transporte,2012q3,2012-07-01,0.0713119946811868,0.0003631586600275,0.0327679155782643,-1.0999999999999996,1.5,0.0463319200582381,-0.006707683059238967
Transporte,2012q4,2012-10-01,-0.0598617597993951,-0.005739720051825,0.0145497445022559,-0.5933333333333328,-0.9,0.0463319200582381,-0.006188486698114559
Transporte,2013q1,2013-01-01,-0.0603883105910449,0.0026384497413102,-0.0309498006463821,-0.0499999999999989,0.3,0.0463319200582381,-0.003958161797628534
Transporte,2013q2,2013-04-01,0.0713365361995639,0.0106819404573171,0.0365370388477542,0.3999999999999986,2.9,0.0463319200582381,0.007900718298437859
Transporte,2013q3,2013-07-01,0.048778253681978,-0.0035214727735028,0.1002605765260633,0.9999999999999992,0.5,0.0463319200582381,0.0011235956238264677
Transporte,2013q4,2013-10-01,-0.0057566322261184,0.0008484084670816,-0.0051700080106414,1.0066666666666677,-0.8,0.0463319200582381,0.0
Transporte,2014q1,2014-01-01,-0.030102016109414,-0.0015232563242182,0.0377159237511521,0.8833333333333329,0.1,0.0463319200582381,-0.009024313922264326
Transporte,2014q2,2014-04-01,0.003512321462384,0.0007362984520752,-0.0584731026871309,0.4733333333333345,-2.5,0.0463319200582381,-0.0022688608711911584
Transporte,2014q3,2014-07-01,0.0896482955301243,-0.0009709505475434,0.0201713129360647,0.0099999999999997,-0.5,0.0463319200582381,0.0011350739016640077
Transporte,2014q4,2014-10-01,-0.0443126253228332,0.0016737313408625,0.1122214031785634,0.3166666666666664,0.8,0.0463319200582381,-0.0005673759017454927
Transporte,2015q1,2015-01-01,-0.0911557205256934,-0.0032897266127367,0.1177350169727408,0.966666666666665,-2.1,0.0463319200582381,-0.0011357184639271267
Transporte,2015q2,2015-04-01,0.0130199546112064,-0.0128050608492136,0.070384187388818,0.9533333333333333,-2.8,0.0463319200582381,-0.0022753138371358617
Transporte,2015q3,2015-07-01,0.0571080700935184,-0.0068539440538786,0.143980752105993,0.860000000000003,-2.0,0.0463319200582381,-0.005138464061005266
Transporte,2015q4,2015-10-01,-0.0722896296628805,-0.0045185478521715,0.0797658766568645,0.1533333333333324,-1.7,0.0463319200582381,-0.002866152721608728
Transporte,2016q1,2016-01-01,-0.0699501013030223,-0.0006679853839271,0.0173968279015088,0.0,-0.2,0.0463319200582381,-0.007490671729157405
Transporte,2016q2,2016-04-01,0.0196560480117504,0.0050880346789686,-0.1079593239456664,0.0,-0.6,0.0463319200582381,-0.002316156217830212
Transporte,2016q3,2016-07-01,0.0281204411460289,0.0003203325214833,-0.0777746983075766,0.0,-1.0,0.0463319200582381,-0.00348432408261079
Transporte,2016q4,2016-10-01,-0.0567890395839105,0.0068996528286082,0.0141069927539037,-0.2833333333333332,-1.7,0.0463319200582381,-0.007005282588409045
Transporte,2017q1,2017-01-01,-0.0052309534442618,0.0011923198583579,-0.0467644039242707,-1.1533333333333342,0.9,0.0463319200582381,0.007586847013058673
Transporte,2017q2,2017-04-01,0.0113813022715385,0.0022582540773337,0.022276980754688,-1.75,0.3,0.0463319200582381,0.0029027596579611625
Transporte,2017q3,2017-07-01,0.0527528886805299,0.0031430364066087,-0.0156069420199813,-1.793333333333333,0.3,0.0463319200582381,-0.02049852154834131
Transporte,2017q4,2017-10-01,-0.0029718554964377,0.0035450244982201,0.0260694902542464,-1.7000000000000002,1.1,0.0463319200582381,-0.005934735519813827
Transporte,2018q1,2018-01-01,-0.0617658878799214,-0.0028398734722811,-0.0011502635576929,-0.7366666666666664,0.5,0.0463319200582381,0.004158010148663571
Transporte,2018q2,2018-04-01,0.0004356678588277,0.0027178049240978,0.1057529863893771,-0.3333333333333321,-1.6,0.0463319200582381,0.0005925926099337175
Transporte,2018q3,2018-07-01,0.0818967743719008,-0.0009351196693735,0.0933432898754682,0.0,1.1,0.0463319200582381,-0.008925974169078366
Transporte,2018q4,2018-10-01,-0.0617408301905224,-0.0017442290633259,-0.038184795471472,0.0,-0.5,0.0463319200582381,-0.0029931180681321834
Transporte,2019q1,2019-01-01,-0.0517518244136565,0.000752529043019,-0.0104125468079521,0.0,-0.9,0.0463319200582381,-0.009033485097667437
Transporte,2019q2,2019-04-01,-0.006686283018227,0.000590562023129,0.0385598504670683,0.0,0.6,0.0463319200582381,0.001813237124181022
Transporte,2019q3,2019-07-01,0.0488608622238428,-0.0035348483480685,0.0138784943535894,-0.3966666666666674,0.2,0.0463319200582381,0.005420067469338541
Transporte,2019q4,2019-10-01,-0.0416988876620556,0.0024015909791719,0.0355251239156133,-1.0466666666666669,0.1,0.0463319200582381,0.0006004203122440543
Transporte,2020q1,2020-01-01,-0.0668203382018495,-0.0027758045203853,0.079532534568028,-0.7766666666666664,-1.9,0.0463319200582381,-0.0006004203122440543
Transporte,2020q2,2020-04-01,-0.1021560250503641,-0.0072915291208728,0.1895430957543946,-1.1000000000000003,-11.8,0.0463319200582381,-0.010869672236903938
Transporte,2020q3,2020-07-01,0.1940158489373231,0.0134103505510575,-0.0015291043482092,-1.0833333333333333,15.4,0.0463319200582381,-0.0042592093593958325
Transporte,2020q4,2020-10-01,0.0173388578235709,0.0019146125469714,0.0029879298816946,-0.0966666666666671,2.5,0.0463319200582381,-0.013505423199807076
Transporte,2021q1,2021-01-01,-0.0492750131556833,-0.0022366236780637,0.0140826664952613,0.1100000000000001,1.7,0.0463319200582381,0.004316997145400681
Transporte,2021q2,2021-04-01,-0.0068389558239447,-0.0016160529882049,-0.0330454567971429,1.2233333333333332,-1.6,0.0463319200582381,0.005523180656110682
Transporte,2021q3,2021-07-01,0.0029591610657473,0.0037129533152517,-0.0124790997761965,1.6300000000000003,-1.1,0.0463319200582381,0.004817020874583466
Transporte,2021q4,2021-10-01,-0.0084431047351984,0.0018148060249727,0.0653942974104895,2.706666666666667,-2.7,0.0463319200582381,0.008665728395902406
Transporte,2022q1,2022-01-01,-0.0117985201726984,0.0004988625617412,-0.0646933747126794,2.693333333333334,3.3,0.0463319200582381,0.022744126119000008
Transporte,2022q2,2022-04-01,0.0028596421544531,0.0041841345715318,-0.0615267522794715,2.086666666666666,1.5,0.0463319200582381,0.003535071554701119
Transporte,2022q3,2022-07-01,0.0203115520066385,-0.0020182094674396,0.0646621392188204,1.1100000000000012,0.5,0.0463319200582381,0.0013518042765481297
Transporte,2022q4,2022-10-01,-0.0245608466385587,-0.0033144877520361,0.0012057445663369,0.1899999999999995,-0.6,0.0463319200582381,0.013146068907619046
Transporte,2023q1,2023-01-01,-0.0234229945210837,-0.0025837425370219,-0.0117061873342434,0.0,0.2,0.0463319200582381,-0.004426893885050909
Transporte,2023q2,2023-04-01,0.0405105858356837,-0.0029329871341997,-0.0479624086240166,0.0,0.9,0.0463319200582381,-0.007562776399954174
Transporte,2023q3,2023-07-01,-0.0013275881720646,0.0002174511482769,-0.0144296190127115,-0.379999999999999,0.7,0.0463319200582381,0.005563679116043829
Transporte,2023q4,2023-10-01,-0.079510770829634,-0.0004498860967121,0.0148469251060516,-1.0400000000000027,1.5,0.0463319200582381,0.006368022170764931
Transporte,2024q1,2024-01-01,-0.0206958815816096,0.0053889248460317,-9.421518755781122e-05,-0.9633333333333328,0.6,0.0463319200582381,0.008715482051075085
Transporte,2024q2,2024-04-01,0.0306409531513787,0.0009700777133255,0.0519421897324703,-0.7633333333333319,0.5,0.0463319200582381,0.0027603797122131013
Transporte,2024q3,2024-07-01,0.0356721233921895,0.0059669783566044,0.0610398418730573,-0.0700000000000002,0.7,0.0463319200582381,-0.011655587016039526
Transporte,2024q4,2024-10-01,-0.0582843564859365,-0.0059930311857393,0.0522299686138909,0.7200000000000006,0.4,0.0463319200582381,0.018748179836389767
